title,description,referenceIdentifier,rights,subjectCategory,url
뮤지컬 <화성에서 꿈꾸다>,"유네스코 지정 세계 문화유산인 경기도 수원 화성과 이를 건축한 정조 대왕을 소재로 실학의 자긍심과 우리 문화의 우수성을 전 세계에 알리고자 만들어진 창작뮤지컬<화성에서 꿈꾸다>.
천재연출가 이윤택이 대본, 연출을 , 젊은 작곡가 강상구가 음악을 맡고, 뮤지컬계의 떠오르고 있는 샛별, 민영기와 조정은이 주인공을 맡아 창작뮤지컬의 새로운 모습을 선보인다.
1막:70분 - 휴식:20분 - 2막: 70분",http://www.sacticket.co.kr/webhome/upload/prog_11030_1.jpg,(재)경기도 문화의전당,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=11030&s_date=20070315
뮤지컬 `최승희`,"*월요일 공연없음. 
*9/26(금) 오후4시 공연 및 10/2(목) 공연없음.
*대학생 이하 전석 30%할인-현장 신분증지참, 확인후 수령
*신체부자유자,국가유공자 본인에 한하여 50% 할인
 - 신분증 지참. 현장에서 확인 후 티켓수령
 - 중복할인은 불가합니다.       

""나는 조선의 춤을 추고 싶었을 뿐이다"" 
이념과 사상 속에 파묻힌 
그녀의 진실을 향한 진혼향(鎭魂香)

  암울했던 일제 치하에 한줄기 빛처럼 나타났다 스러진 불운의 천재 무용가, 한국의 '이사도라 던컨' 최승희.
  그녀의 신비하면서도 화려한 춤동작과 시대를 앞선 활동에 비해 우리에게 알려진 것은 그리 많지 않다. 최승희는 지극히 동양적이면서도 미완성의 춤 하나로 볼모지나 다름없던 우리 현대무용을 세계에 알린 선구자이자 당시 세계 언론으로부터 '신비와 환상의 춤'이라는 극찬을 받았던 조선의 요정이었다.

  그러나 무대 밖 그녀의 삶은 결코 화려하지도 영광스럽지도 않았다. 예술적 기량이 한층 성숙되던 때 6.25전쟁과 사상이 소용돌이치는 정치적 대치 상황 속에서 최승희는 가혹한 운명에 처하게 되고 결국 이념과 사상의 갈등으로 얼룩진 역사 속으로 던져져 남과 북 모두로부터 버림을 받게 되고 세상으로부터도 잊혀지게 된다.

  분단 반세기가 지난 오늘, 우리는 그 어떤 이념이나 사상으로 포장된 것이 아닌, 역사와 민족을 다루는 내용이 안무의 주제였던 그녀의 무용을 이데올로기적인 요소만 부각시킬 것이 아니라 예술적인 관점에서 그 특수성을 인정해야 할 것이다. 최승희는 분명 우리나라 예술사에 기록되어져야 할 시대를 앞선 예술가임에 분명하다.

  동양적인 춤사위를 통해 서양 무용에 도전한 동양의 작은 춤꾼의 이야기를 통해 그녀의 역사적 배경이나 사상적 검증에서 벗어나 오직 한 예술가의 삶을 통해 진정한 의미의 예술혼과 치열했던 작품세계를 재조명 해보고자 한다.                 

  연출가 손진책이 그동안 수집한 최승희 관련 자료들을 토대로 연극적으로 가다듬어 선보이는 이 작품은 신예작곡가 조석연이 쓴 감동적이고 애잔한 선율과 최승희의 내면을 표현한 영상물 등을 통해 그녀의 춤사위만큼 감각적이고 세련된 무대를 선보일 예정으로 이에 최승희 역을 맡은 김성녀의 카리스마 넘치는 연기가 더욱 기대되는 작품이다.",http://www.sacticket.co.kr/webhome/upload/ ,극단미추  www.michoo.co.kr,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=7518&s_date=20030926
뮤지컬 `크리스마스캐롤`,"구두쇠 스크루지가 과거, 현재, 미래의 유령과 함께 
찾아가는 진정한 삶의 의미

온 세상 사람들이 사랑을 주고받으며 행복해 하는 크리스마스는 탐욕스러운 스크루지에게 빌려준 돈을 긁어모으는 수금 날에 불과하다. 크리스마스날 만큼은 쉬지 않을까 기대를 해보는 직원 봅 앞에서 모금함을 들고 온 교인들까지도 쫓아버리는 지독한 스크루지, 조카인 프레드는 삼촌 스크루지에게 크리스마스를 함께 하자고 청하지만 그 반응은 냉담하기만 하다. 

모두가 돌아간 뒤 쓸쓸하고 적막한 스크루지의 침실, 7년 전에 죽었던 동료 말리의 유령이 스크루지를 찾아와 헛된 사업과 인색한 삶의 방식을 바꾸지 않으면 탐욕의 사슬에 묶여 영원히 비참한 유령으로 떠돌게 될 것이라고 경고한다. 그 뒤를 이어 나타난 유령들과 함께 스크루지는 과거, 현재, 미래로의 시간여행을 시작하게 된다.

과거의 유령은 스크루지를 그의 어린시절 학교 가장무도회가 있었던 곳으로 안내하고 사랑하는 여인 벨을 버리고 돈에 집착하기 시작하는 과거의 스크루지를 보여 준다. 추억에 젖어 옛 기억을 떠올리던 스크루지는 현재의 유령을 만나 직원 봅의 집을 찾아가 가난하지만 단촐한 식사를 함께 나누며 행복해하는 가족을 본다. 그리고 조카인 프레드의 집에서는 프레드와 그의 약혼녀 에밀리의 사랑을 통해 과거 자신과 벨의 순수했던 사랑을 회상한다. 
미래의 유령은 비참한 스크루지의 미래를 보여주기 위해 아무도 찾지 않는 쓸쓸한 스크루지의 무덤을 찾아간다. 그곳에서 스크루지는 환영받는 자신의 죽음을 보며 절망하게 되지만, 사랑했던 여인 벨과의 재회를 통해 잃어버린 소중한 사랑을 마음속에 되찾는다. 

사랑하는 마음으로 세상을 보게 된 스크루지는 그동안의 탐욕스럽게 살아온 자신의 잘못을 뉘우치며 새로운 인생을 살아가게 된다.",http://www.sacticket.co.kr/webhome/upload/ ,서울예술단,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=7525&s_date=20031212
뮤지컬 <우모자>,"남아프리카 공화국에서 만들어진 댄스 뮤지컬 우모자는 원시 부족사회에서부터 아파르트헤이트(Apartheid_인종분리)의 세월을 지나 오늘에 이르기까지 남아프리카 인들의 역사를 그들 음악의 일대기로 재구성한 작품이다. 

아프리카 드럼의 강한 울림과 함께 특유의 에너지가 가득한 민속춤으로 시작하는 오프닝. 이어서 근대 요하네스버그를 중심으로 유행했던 스윙재즈, 탄광 노동자들의 부츠를 이용한 대화 방식에서 유래된 검부츠 댄스, 흑백 갈등과 흑인 탄압의 역사 속에서 삶의 시련을 잊기 위해 상대적으로 더 섹시하고 신나게 만들었던 댄스 음악들, 그리고 요즘 젊은이들의 격렬한 구르브(Groove) 리듬이나 힙합에 이르기까지 남아프리카 인들의 과거와 현재, 미래를 음악과 춤에 실어 옴니버스식으로 보여주는 '우모자'는 그야말로 예술 종합선물세트를 방불케 할 만큼 화려하고 다양하게 펼쳐진다.

1막:60분 - 휴식:20분 -2막:60분

[<a href=""http://www.sac.or.kr/bannerPage.jsp?htmlURL=/lab2007/umoja/index.html""><u>세계를 전율시킨 뮤지컬 '우모자(UMOJA)' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/prog_11032_1.jpg,서울예술기획,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=11032&s_date=20070405
뮤지컬 <대장금>,"[<a href=""http://www.sac.or.kr/bannerPage.jsp?htmlURL=/lab2007/daejang/index.html""><u>뮤지컬 '대장금' 홈페이지 바로가기</u></a>]

					어머니의 유언에 따르기 위해 궁으로 들어가 생각시가 된 어린 장금은 호기심 많은 성격으로 이것 저것 묻기 좋아하는 아이다. 

궁 안에서 성장하면서, 뛰어난 총기 때문에 주변 나인들의 시샘과 최상궁의 경계를 받지만, 언제나 기본에 충실한 원칙으로 위기를 극복해 나간다. 

  어머니가 남긴 발기책을 찾으러 간 장금은 중전의 아이를 여아로 바꾸는 부적을 붙이러 온 금영과 맞닥뜨리게 되고, 역모의 모함을 받게 된다. 

한상궁과 최상궁은 최고 상궁 경합을 통해 이 일을 정리하기로 하지만, 최판술 집안의 모함으로 결국 한상궁은 죽고, 장금이는 제주도 관비가 되어 궁에서 쫓겨나게 된다. 

민정호는 장금의 결백을 믿고, 그녀를 돌보아주다 사랑을 느끼게 된다. 정호를 짝사랑해왔던 금영은 이 모습에 가슴 아파한다. 장금은 어머니의 뜻을 잇기 위해 의녀가 되어 궁으로 돌아오고, 역병이 돌고 있는 마을에 들어가게 되는데...

1막:70분 - 휴식시간:20분 - 2막:70분",http://www.sacticket.co.kr/webhome/upload/prog_11036_1.jpg,(주)문화방송 (주)피엠씨 프로덕션,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=11036&s_date=20070526
뮤지컬 <댄싱 섀도우>,"[<a href=""http://www.sac.or.kr/bannerPage.jsp?htmlURL=/lab2007/dancingshadows/index.html""><u>2007 뮤지컬 '댄싱 섀도우' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/prog_11038_1.jpg,예술의전당,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=11038&s_date=20070708
뮤지컬 <바람의 나라>,"고구려 역사를 소재로 한 김진 원작의 만화를 뮤지컬로 제작한  <바람의 나라>가 5월 5일~25일, 예술의전당 토월극장에서 다시 선보인다. 

지난해 서울예술단에서 야심차게 준비한 이지나 연출의 뮤지컬 <바람의 나라>는 고구려의 시조 주몽의 손자인 고구려 제 3대 왕인 ‘무휼(대무신왕)’을 주인공으로 한 작품.				
만화적 상상력을 무대 위로 구현한 <바람의 나라>는 11개의 독립된 만화 컷들이 랜덤처럼 넘어가며 클래식, 락, 하우스, 힙합, 테크노 등 다채로운 장르의 음악에 이미지와 움직임이 중심이다. 여기에 감정을 배제한 듯 건조하게 시를 읽는 화법, 다중적 스토리, 중복 시제의 독특한 형식으로 작품화 되었다.

1막:70분 - 휴식시간:15분 - 2막:60분",http://www.sacticket.co.kr/webhome/upload/prog_11045_1.jpg,(재)서울예술단,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=11045&s_date=20070505
뮤지컬 `The Last 5 Years`,"[The Last 5 Years]는 남녀의 로맨스와 결혼을 소재로 한 뮤지컬이다. 제이미라는 유태인이며 젊은 소설가인 남자와 캐서린이라는 아이리시 천주교 집안의 여배우가 만나 사랑에 빠지고, 결혼 하고, 결국은 이혼하는 5년동안의 과정이 그대로 묘사된다. 제이미는 젊은 소설가로 점점 성공가도를 달리고 캐서린은 배우로서 성공하려 노력하지만 여러가지 이유들로 인해 점차 좌절하면서 겪는 두 사람의 갈등과 생활이 이야기의 중심이다. 거의 노래로만 이루어진 이 작품은 두 사람의 사랑이 문화적인 차이점과 서로의 다른 꿈의 차이를 극복하지 못하는 원인과 결과를 서정적으로 묘사하고 있다.

[<a href=""http://www.sac.or.kr/lab2003/last5years/"" target=""_blank""><u>뮤지컬 'The Last 5 Years' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/ ,신시뮤지컬컴퍼니,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=7530&s_date=20030328
가족 뮤지컬 `정글 이야기`,"[<a href=""http://www.sac.or.kr/lab2003/jungle/"" target=""_blank""><u>가족 뮤지컬 '정글 이야기' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/ ,극단미추,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=7535&s_date=20030614
창작뮤지컬 <한밤의 세레나데>,"뮤지컬 <한밤의 세레나데>는 
포크 송 드라마(Folk Song Drama)다.
음악만큼 자기 자신에게 위로가 되는 친구가 있을까? 
순대국집 다락방에서 인터넷 방송을 하는 CJ고구마 박지선은 음악으로 일상에 지친 사람들을 위로한다. 
70년대 가상의 히트곡을 포함해서 총 8곡이 만들어졌고, 작곡된 총 8곡의 노래는 모두 배우가 직접 기타를 연주하면서 부르는 포크송(Folk Song)이다.

뮤지컬 <한밤의 세레나데>는
엄마와 딸이 함께 부르는 사랑노래다.
세상의 모든 딸들에게 엄마는 어떤 존재일까? 기쁠 때나 슬플 때나 놀랐을 때 무의식적으로 튀어나오는 그 말, 엄마.
<한밤의 세레나데>는 세상 모든 엄마와 딸들을 위해 명랑씨어터 수박이 준비한 작은 선물이다. 우리 공연을 본 관객들이 공연장 밖을 나서면서 사랑하는 엄마에게 고백했으면 좋겠다. “엄마, 나 엄마 딸이어서 참 행복해요.” 라고.  

뮤지컬 <한밤의 세레나데>는 묻는다. 
너희가 삼땡을 아느냐? 
이 작품은 30세가 넘는 노처녀들의 즐거움에 대한 수다에서 시작되었다. 꽃보다 아름다운 여자 나이 20대를 지나 서른 즈음의 여자들이 가지는 내 멋대로 살 자유와 배짱부려도 좋을 만큼의 여유. 한밤의 세레나데는 33살 여자의 일상이 늦은 봄 여의도를 가득 채우며 활짝 핀 벚꽃처럼 아름다움을 노래한다.

[<a href=""http://www.sac.or.kr/bannerPage.jsp?htmlURL=/lab2007/hanbam/index.html""><u>'뮤지컬 ''한밤의 세레나데'' 앵콜공연' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/prog_11054_1.jpg,명랑씨어터 수박,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=11054&s_date=20070306
뮤지컬 <천사의 발톱>,"사랑, 내 안의 야수를 부른다.
　
					대형 라이센스 뮤지컬과 로맨틱코미디물이 지배하는 뮤지컬 시장에 정통성으로 승부하겠다는 배짱있는 도전장을 내민 우리 뮤지컬 <천사의 발톱>.
<남자충동><젊은 베르테르의 슬픔>등으로 관객의 상상력 그 이상을 보여주는 우리시대 대표 작,연출가 조광화와 <지킬 앤 하이드><그리스><뮤직 인 마이 하트>의 음악으로 강렬한 인상을 남긴 원미솔 작곡가 등 대한민국 뮤지컬계를 이끄는 최고의 스탭들이 모인 우리 뮤지컬 <천사의 발톱>은 인간의 파괴적인 본성에 대한 고찰을 강렬한 무대 이미지와 사운드로 풀어낼 것입니다. 이제 당신의, 우리의 뮤지컬이 영원한 고전이 됩니다.

1부: 70분 - 휴식: 15분 -  2부: 60분",http://www.sacticket.co.kr/webhome/upload/prog_11308_1.jpg,(주)악어컴퍼니,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=11308&s_date=20070123
라이브 뮤지컬 <어린이 캣츠>,"[<a href=""http://www.sac.or.kr/bannerPage.jsp?htmlURL=/lab2007/child_cats/index.html""><u>'라이브 뮤지컬-어린이캣츠' 홈페이지 바로가기</u></a>]

					보름달이 뜨는 저녁, 한적한 공터에 흰 고양이 라리, 뚱보 댕글이, 겁쟁이 거비, 방랑이 아치, 할머니 올디까지 다섯 마리의 고양이들은 달님에게 소원을 빌기 위해 하나 둘 모여든다. 이 날은 고양이들에게 전설처럼 전해져 내려오는 날로 모든 소원이 이루어진다고 믿는 그런 날이다. 고양이들은 보름달이 뜨기 전에 돌아가면서 소원을 하나씩 말한다. 다른 고양이들의 도움으로 소원을 이룬다. 그런데 이때 이들을 골탕 먹이려고 호시탐탐 기회를 노리던 도둑 고양이 탐탐이 나타나는데…

▷ 친숙한 이야기 하나, 오즈의 마법사

각각의 콤플렉스를 가지고 있는 고양이들이 보름달에 소원을 빌던 중에 보름달의 힘이 아닌 친구들의 도움으로 자신들의 새로운 모습을 발견하는 이야기로, 오즈의 마법사의 스토리 라인으로 아이들에게 친숙하게 다가온다. 

▷ 친숙한 이야기 둘, 내 친구

거추장스러운 자신의 모습에서 벗어나고픈 흰 고양이 라리, 날씬한 몸매를 갖고 싶어하는 뚱보 고양이 댕글이, 용기를 가지고 싶은 겁쟁이 고양이 거비, 무지개 언덕을 찾아다니는 방랑 고양이 아치, 친구들을 괴롭히고 놀려먹지만 실은 친구들이랑 친하게 지내고 싶어하는 탐탐, 이들은 비록 고양이지만 아이들의 모습과 많이 닮아있다. 아이들은 자신과 닮은 캐릭터들을 보며 감정이입을 하기 쉬워지고, 극에 자연스럽게 몰입한다.

▷ 친숙한 이야기 셋, 고양이

강아지보다 새침하지만 귀엽고 애교 많은 고양이들만의 매력, 때문에 애완동물로 고양이를 기르는 집들도 많이 늘어났다. 사랑스러운 이 아이들을 어느 누가 좋아하지 않겠는가.",http://www.sacticket.co.kr/webhome/upload/prog_11562_1.jpg,(주) 씨에이치플레이,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=11562&s_date=20070727
고구려 뮤지컬 수천(守天),"고구려의 광개토대왕(호태왕)은 영토확장의 과정에서 말과 소금을 얻을 수 있는 서요하 대흥안령(大興安, 따싱안링)까지 진군한다. 호태왕의 호위무사인 장하독은 아내 수천과 함께 대왕의 명을 받고 그 땅에 남는다. 그들의 후손은 호태왕의 약속을 노래하며 삶을 이어간다. 

고려시대, 몽골이 대륙을 휩쓸 때, 장하독은 딸 수천을 몽골장수에게 빼앗기게 된다. 하지만, 수천이 안고 온 몽골의 피가 섞인 아기를 받아들이며 호태왕과의 약속을 되새긴다. 거란이 오면 거란과 살고 몽골이 오면 몽골과 살며 고구려의 흔적을 남기며 사는 것이 호태왕이 남긴 대륙의 정신임을... 

일제시대, 어머니 수천과 함께 살고있는 젊은 청년 장하독은 늘 대흥안령을 떠나고 싶어 안달이다. 어느날 일제의 토벌에 쫓긴 독립군 철진이 등장하면서 장하독은 만주로 가서 독립군이 되기로 결심한다. 그러나 철진을 쫓아온 일본인 특무에게 어머니 수천이 살해되고, 장하독은 천오백년의 세월을 견뎌온 고구려인의 정신, ‘대륙의 꿈’을 깨달으며 대흥안령에서 고구려인의 삶을 이어가기로 마음을 굳힌다.

극은 일제시대에서 시작되어 고구려, 고려 그리고 다시 일제시대, 고려로 시공간을 넘나들며 전개된다.",http://www.sacticket.co.kr/webhome/upload/ ,가극단 금강,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=8099&s_date=20030523
뮤지컬 `그리스`,"*25년동안 멈추지 않는 인기 
짐 제이콥스가 대본을 쓰고 워렌 캐시가 작곡을 담당한 뮤지컬 Grease는 1972년 브로드웨이 초연 이후 80년까지 3천3백88번 회를 기록하며 세계적으로 알려졌다. 이 여세를 몰아 <헤어> <지저스 크라이스트 수퍼스타>를 제작한 명 프로듀서 로버트 스틱우드가 1978년에 영화화하면서 다시 한번 화제의 중심에 서게 된다. 영화 개봉 이후, 전 세계적으로 최고의 인기를 누린 ‘그리스’는 이후 1994년부터 1998년 1월까지 업그레이드 된 모습으로 리바이벌 공연을 가졌으며, 현재에도 미국 전역과 런던에서 성황리에 공연 중이다. 

*최고 흥행 기록을 세운 뮤지컬 영화 
영화 그리스는 1950년대 미국 고교생들의 의식구조를 소재로 한 작품으로 미끈한 몸매에 날렵한 몸동작을 해보이던 존 트라볼타와 얼굴 예쁘고 노래도 잘 부르던 올리비아 뉴튼존이 혼란스런 젊음을 대변, 큰 인기를 얻었다. ‘그리스’는 당시 뮤지컬 영화로는 최고 수준인 3억 4천만 달러(한화 약 4,235억) 이상의 총수익을 올렸고 91년부터 96년까지 TNT와 TBS를 통해 32번이나 방송됐다. 영화 상영 20주년이었던 1998년에는 미국 2천 개 극장에서 재개봉되어 변함 없는 인기를 입증한 바 있다. 영화의 인기는 비디오 테이프 출시 후에도 이어졌다. 80년 대여용 비디오 테이프로 출시돼 9천 6백만 달러를 벌어들였고, 83년 나온 판매용은 1천 1백만 개가 팔렸다. 그리고 지금도 비디오 판매 순위 10위 권을 벗어나지 않을 정도로 꾸준한 사랑을 받고 있다.

*2천 만장 이상의 음반판매, 244주 연속 탑5 기록
열정을 폭발하는 록의 리듬과 비트에 실어 격렬한 율동으로 표현하고, 순수한 사랑은 감미로운 발라드로 녹아들게 하는 것이 바로 ‘그리스’ 음악이다. 영화 ‘그리스’의 사운드트랙은 77주 동안(12주 동안 1위) 빌보드 팝 앨범 차트에 올랐고, 정식앨범은 8백만 장, 복사판은 2천만 장이 팔리는 기염을 토했다. 특히 이 작품에서 존 트라볼타와 올리비아 뉴튼존의 듀엣곡인 ‘You’re The One That I Want’를 비롯 ‘Summer Nights’까지 빌보드차트 상위에 랭크되면서 음반 또한 성공을 이루어 냈다.

*국내 팬들에게도 친숙한 경쾌한 로큰롤 리듬
우리나라에서도 ‘그리스’의 음악은 CF나 방송 삽입곡으로 인기를 누리고 있다. 고소영, 정우성이 몸에 붙는 청바지를 입고 양쪽으로 나뉘어 뮤지컬 ‘그리스’의 한 장면을 연출했던 CF는 사람들의 뇌리에 깊은 인상을 심어 주었다. 그 뒤에 흐르던 ‘Tell me more, Tell me more~’라는 가사가 들리는 경쾌한 로큰롤 멜로디의 ‘Summer night’은 이후 국내 팬들의 사랑을 듬뿍 받았고 각종 방송 프로그램의 시그널 음악으로도 자주 사용되었다. 이미 국내에서도 ‘그리스’는 누구나 한번쯤 들어봤을 정도로 익숙한 이름이 되었다. 이미 우리에게 친숙해져 있는 ‘그리스’의 음악은 많은 사람들의 관심과 추억을 다시금 상기시키기에 충분한 역할을 할 것이다. 

*정식 라이센스 계약 맺은 첫무대, 높은 완성도 기대
국내 공연은 94년 ‘그리스 로큰롤’이라는 이름으로 공연된 적 있고, 98년 다시 무대에 올려지면서 뮤지컬계 최고의 스타들이 거쳐간 이 작품은, 뮤지컬 배우들이 가장 하고 싶은 공연으로 손꼽힌다. 2003년 다시 한 번 한국 관객들을 찾는 뮤지컬 ‘그리스’는 이전과 달리 정식 라이센스 계약을 통해 모든 자료와 노하우를 받아 제작되는 첫 번째 공연으로, 보다 완성도 높은 공연으로 국내 관객을 찾을 예정이다. ‘록키호러쇼’, ‘버자이너 모놀로그’, ‘ART’ 등 주목받는 작품을 대거 탄생시킨 연출자 이지나의 합세도 더욱 작품에 대한 기대감을 높인다. 배우 각자의 개성을 발휘하게 하는 능력이 뛰어나고, 허를 찌르는 캐스팅과 젊은 감각으로 작품의 재미를 배가시켜 줄 것이다. 1, 2차 공개 오디션과 일주일간의 비공개 오디션을 통해 김소현, 문정희, 정영주, 홍록기, 박재훈, 고영빈, 오만석 등 최고의 뮤지컬 배우들이 ‘그리스’를 위해 뭉쳤다. 누가 주인공이랄 것 없이 모든 출연진의 개성과 매력을 살리는데 주안점을 두겠다고 밝혔다. 시대 배경에는 충실하되 고등학생의 호기심은 현재의 정서에 맞추고, 시대적인 상황에 의해 삭제되었던 대사와 장면들이 되살아나 모든 이들이 공감하고 즐길 수 있는 작품을 만들겠다고 덧붙였다. 

*뮤지컬 Grease를 기다린 이유!!!
폭발적인 록 리듬과 자신들의 일상을 그린 이 작품을 통해 10,20대들은 정서적인 공감과 열정을 확인하게 될 것이고, 70년대 로큰롤 향수를 가지고 있는 40대 이후의 중년층은 잃어버린 추억을 되살리는 계기가 될 것이다. 그리고 탄탄한 스토리와 귀에 익은 음악, 젊고 다이나믹한 무대와 개성있는 연출로 뮤지컬 매니아 계층을 확보하며 새로운 뮤지컬 붐 업을 선도할 것으로 기대된다.",http://www.sacticket.co.kr/webhome/upload/ ,Musical Company OD,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=8113&s_date=20030607
남아공 정통 흑인 뮤지컬 `우모자`,"[<a href=""http://www.sac.or.kr/lab2003/umoja/info.htm"" target=""_blank""><u> 남아공 정통 흑인 뮤지컬 '우모자' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/ ,서울예술기획,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=8125&s_date=20030826
어린이 뮤지컬 `쎄사미 스트리트 라이브` 오리지날팀 내한공연,"[<a href=""http://www.sac.or.kr/lab2003/sesamestreet/SESAME.HTM"" target=""_blank""><u>'영어 뮤지컬 ""쎄사미 스트리트 라이브""' 홈페이지 바로가기</u></a>]

					<font color=""#CC0000"">* 만 4세이상 입장가</font>",http://www.sacticket.co.kr/webhome/upload/ ,"젠 홀딩스, 피닉스 엔터테인먼트 코리아",뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=8144&s_date=20030815
뮤지컬 `맘마미아!`,"[<a href=""http://www.mamma-mia.co.kr/"" target=""_blank""><u>뮤지컬 '맘마미아!' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/ ,예술의전당/신시/에이콤,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=8279&s_date=20040125
뮤지컬 `라디오 스타`,"1월 25일 19:00 (preview는 티켓오픈하지 않습니다.) 		
[구정연휴 공연안내]
2월 6일(수) 15:00 / 2월 7일(목) 15:00 / 2월 8일(금) 15:00, 19:30
2월 14일(목) 15:00, 19:30

[<a href=""http://www.sac.or.kr/bannerPage.jsp?htmlURL=/lab2007/radiostar/index.html""><u>뮤지컬 '라디오 스타' 홈페이지 바로가기</u></a>]",http://www.sacticket.co.kr/webhome/upload/ ,(주) 쇼플레이,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=12186&s_date=20080125
박정자의 뮤지컬 <19 그리고 80>,"[<a href=""http://www.sac.or.kr/bannerPage.jsp?htmlURL=/lab2008/19_80/index.html""><u>박정자의 뮤지컬 '19 그리고 80' 홈페이지 바로가기</u></a>]

					* 단, 3월 1일 15:00, 19:30",http://www.sacticket.co.kr/webhome/upload/prog_12192_1.jpg,신시뮤지컬컴퍼니,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=12192&s_date=20080119
뮤지컬 The VICTIM-희생물,"뮤지컬 “THE VICTIM”, 절망 - 희망 - 절망, 인간의 선택. 
삶에 대한 절망이 없이는 삶에 대한 사랑도 있을 수 없으며, 죽음은 부조리를 자각하게 만드는 또 하나의 현실이라고 누가 말했다. 가난은 말없는 죽음을 맞이할 준비는 갖추고 있지만 정의는 인간의 피를 대가로 치르고 사지 않으면 안된다.
요절한 천재작가 루퍼트 부르크의 명작 ‘리투아니아’를 원작으로 하는 뮤지컬 
“THE VICTIM” 고전의 향기로 되살아난다.


한때는 아름다웠을 세상.
하늘은 찌푸려있고, 땅은 점점 황폐화되고, 사람들의 감정은 메말라 간다. 
피곤과 궁핍에 찌들어 서로 대화조차 없는 어느 가족의 집에, 
하루는 숲에서 길을 잃은 손님이 찾아온다. 
그는 삭막한 가족들을 다정하게 대해주는 한편, 자신이 가진 돈과 재산을 자랑한다.
딸은 손님의 등장이 그들의 삶에‘희망’의‘기회’임을 안다.
지긋지긋한 가난과 현실에서 탈출할 수 있는 유일한 희망이 돈이라 생각한 딸은 
손님을 죽이고 그가 가진 돈으로 새로운 삶을 얻자고 아버지와 어머니를 설득한다. 
아버지가 차마 손님을 죽이지 못해 용기를 얻으려 술을 마시러 나간 사이, 
초조해하던 딸과 어머니는 그를 죽이게 되고 
잠시 후.. 술집주인과 그 아들이 술취한 아버지를 부축해서 돌아오는데 ... 
사실은 그 손님이 20년 전에 집을 나간 아들이었다는 것... 
살인만이 최선의 선택이었을까?",http://www.sacticket.co.kr/webhome/upload/prog_12208_1.jpg,극단 외치는 소리,뮤지컬,http://www.sac.or.kr/program/schedule/view.jsp?seq=12208&s_date=20071005
